2021-08-25/20:47:55		 hypothyroid_0211198_0102062111998.csv: File loaded successfully!!
2021-08-25/20:49:52		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:52		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:52		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:52		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:52		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:52		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:52		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:52		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:52		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:52		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:53		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:53		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:53		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:53		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:53		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:53		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:53		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:53		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:53		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:54		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:54		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:54		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:54		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:54		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:54		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:54		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:54		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:54		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:55		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:55		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:55		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:55		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:55		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:55		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:55		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:55		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:55		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:55		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:56		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:56		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:56		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:56		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:56		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:56		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:56		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:56		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:56		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:56		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:57		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:57		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:57		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:57		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:57		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:57		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:57		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:57		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:57		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:57		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:58		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:58		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:58		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:58		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:58		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:58		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:58		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-25/20:49:58		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:49:58		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:49:59		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:49:59		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:49:59		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:49:59		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:49:59		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:49:59		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:49:59		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:49:59		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:49:59		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:00		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:00		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:00		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:00		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:00		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:00		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:00		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:00		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:00		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:01		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:01		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:01		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:01		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:01		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:01		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:01		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:01		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:01		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:02		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:02		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:02		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:02		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:02		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:02		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:02		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:02		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:02		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:02		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:03		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:03		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:03		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:03		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:03		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:03		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:03		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:03		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:04		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:04		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:04		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:04		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:04		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:04		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:04		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:04		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:04		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:04		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:05		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:05		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:05		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:05		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:05		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:05		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:05		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:05		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:05		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:06		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:06		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:06		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:06		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:06		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:06		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:06		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:06		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:06		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:07		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:07		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:07		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:07		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:07		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:07		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:07		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:07		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:07		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:07		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:07		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:08		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:08		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:08		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:08		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:08		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:08		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:08		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:08		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:08		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:08		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:09		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:09		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:09		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:09		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:09		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:09		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:09		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:09		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:09		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:09		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:10		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:10		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:10		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:10		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:10		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:10		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:10		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:10		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:10		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:11		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:11		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:11		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:11		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:11		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:11		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:11		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:11		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
2021-08-25/20:50:11		 hypothyroid_0211198_0102062112004.csv: File loaded successfully!!
